pid,lot_frontage,lot_area,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,flr2nd_sf,low_qual_fin_sf,gr_liv_area,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,ssn3_porch,screen_porch,pool_area,misc_val
907202140,69.0,9920,0.0,523,0,448,971,971,0,0,971,300,0,0,0,0,0,0,0
534202020,69.0,9759,0.0,799,0,252,1051,1051,0,0,1051,264,182,88,0,0,0,0,0
534250400,80.0,9600,252.0,698,0,467,1165,1165,896,0,2061,498,0,77,0,0,196,0,0
528188060,36.0,2268,106.0,567,0,197,764,764,862,0,1626,474,0,27,0,0,0,0,0
905325030,36.0,23595,0.0,1258,0,74,1332,1332,192,0,1524,586,268,0,0,0,0,0,0
908102160,75.0,9825,162.0,936,0,0,936,936,0,0,936,384,405,0,0,0,0,0,450
907131060,57.0,10021,0.0,539,0,96,635,646,662,0,1308,497,142,54,0,0,0,0,0
534127260,130.0,11700,196.0,910,0,385,1295,1295,0,0,1295,528,0,194,0,0,200,0,0
535125010,130.0,19900,287.0,912,0,1035,1947,2207,0,0,2207,576,301,0,0,0,0,0,0
528456180,72.0,8640,0.0,822,0,78,900,932,920,0,1852,644,168,108,0,0,0,0,0
909451040,24.0,1733,0.0,0,0,516,516,516,516,0,1032,452,279,0,0,0,0,0,0
907201230,42.0,10385,123.0,595,400,0,995,1282,0,0,1282,672,386,0,0,0,0,0,0
923203110,32.0,4500,320.0,866,0,338,1204,1204,0,0,1204,412,0,247,0,0,0,0,0
534252240,32.0,9790,0.0,251,630,491,1372,1342,0,0,1342,457,0,0,0,0,197,0,0
535403200,60.0,7332,207.0,414,0,450,864,864,0,0,864,288,168,0,0,0,0,0,0
535301010,60.0,7032,0.0,943,0,0,943,943,0,0,943,600,42,0,0,0,0,0,0
905427050,66.0,21780,0.0,0,0,1163,1163,1163,511,0,1674,396,72,36,0,0,144,0,0
902125080,60.0,5790,0.0,0,0,840,840,840,765,0,1605,379,0,0,202,0,0,0,0
527132090,61.0,7380,0.0,341,0,1077,1418,1478,0,0,1478,495,168,43,0,0,0,0,0
923226270,21.0,1526,0.0,515,0,115,630,630,0,0,630,286,0,0,0,0,0,0,0
907192150,72.0,11317,101.0,0,0,840,840,840,828,0,1668,500,144,68,0,0,0,0,0
923275140,72.0,8780,0.0,625,0,208,833,833,0,0,833,0,0,0,0,0,0,0,0
528142110,90.0,12378,0.0,1274,0,622,1896,1944,0,0,1944,708,208,175,0,0,0,0,0
527427090,34.0,4058,182.0,584,139,0,723,767,0,0,767,367,120,40,0,0,0,0,0
527451110,24.0,2368,312.0,765,0,0,765,765,600,0,1365,440,0,36,0,0,0,0,0
534400290,85.0,9350,217.0,310,512,491,1313,1313,0,0,1313,610,172,28,0,0,121,0,0
906226130,64.0,7040,216.0,1094,0,0,1094,1229,0,0,1229,672,120,0,0,0,0,0,0
907260030,70.0,8749,106.23603192702394,0,0,840,840,840,885,0,1725,550,0,48,0,0,0,0,0
916460020,70.0,7777,203.0,0,0,1491,1491,1491,0,0,1491,571,0,35,0,0,0,0,0
527182170,70.0,5062,0.0,828,182,180,1190,1190,900,0,2090,577,219,0,0,0,0,0,0
923276250,70.0,7700,0.0,0,0,1216,1216,1216,1216,0,2432,616,200,0,0,0,0,0,600
906426090,70.0,36500,621.0,812,0,812,1624,1582,0,0,1582,390,168,198,0,0,0,0,0
528231010,182.0,14572,0.0,1300,0,230,1530,1530,0,0,1530,630,144,36,0,0,0,0,0
527254020,80.0,11844,464.0,0,0,2046,2046,2046,0,0,2046,834,322,82,0,0,0,0,0
907401050,70.0,8810,0.0,1000,0,390,1390,1390,0,0,1390,545,0,68,0,0,0,0,0
527377110,80.0,8000,0.0,931,153,0,1084,1084,793,0,1877,488,0,96,0,0,0,0,0
535126140,90.0,14670,410.0,575,0,529,1104,1104,884,0,1988,480,0,230,0,0,0,0,0
904100040,55.0,8250,0.0,250,492,210,952,1211,0,0,1211,322,0,63,0,0,0,0,0
527425140,60.0,9000,0.0,616,0,248,864,864,0,0,864,528,0,0,0,0,0,0,0
535327160,70.0,8400,0.0,793,0,130,923,925,0,0,925,390,81,0,0,0,0,0,0
