pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,flr2nd_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,ssn3_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
535403210,20,RL,90.0,10454,Pave,IR1,Lvl,AllPub,Corner,Gtl,Names,Norm,Norm,1Fam,1Story,6,6,1957,1957,Hip,CompShg,Plywood,Plywood,None,143.0,TA,TA,CBlock,TA,Gd,Mn,BLQ,546.0,Unf,0.0,559.0,1105.0,GasA,Gd,Y,FuseA,1105,0,0,1105,0.0,0.0,1,0,3,1,TA,5,Typ,0,TA,Detchd,1957.0,Unf,1.0,308.0,TA,TA,Y,0,0,0,0,0,0,0,4,2009,WD ,135000
923226290,160,RM,21.0,1484,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,4,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Mn,GLQ,252.0,Unf,0.0,294.0,546.0,GasA,TA,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,TA,5,Typ,0,TA,BuiltIn,1972.0,RFn,1.0,253.0,TA,TA,Y,0,0,0,0,0,0,0,5,2006,WD ,79400
528174050,120,RL,47.0,6904,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,240.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,836.0,Unf,0.0,522.0,1358.0,GasA,Ex,Y,SBrkr,1358,0,0,1358,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,484.0,TA,TA,Y,192,36,0,0,0,0,0,8,2009,WD ,213000
916475110,60,RL,85.0,14191,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,TA,TA,Av,ALQ,0.0,Unf,0.0,967.0,967.0,GasA,Ex,Y,SBrkr,993,915,0,1908,0.0,0.0,2,1,4,1,Gd,9,Typ,0,Gd,BuiltIn,2002.0,Unf,2.0,431.0,TA,TA,Y,135,0,0,0,0,0,0,4,2010,WD ,202900
907131120,60,RL,85.0,9531,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Rec,706.0,ALQ,0.0,88.0,794.0,GasA,Ex,Y,SBrkr,882,914,0,1796,1.0,0.0,2,1,3,1,TA,7,Typ,0,TA,Attchd,1998.0,Unf,2.0,546.0,TA,TA,Y,0,36,0,0,0,0,0,5,2007,WD ,211000
535456050,90,RL,113.0,8513,Pave,Reg,Lvl,AllPub,Corner,Gtl,Names,Artery,Norm,Duplx,1Story,5,5,1961,1961,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,GLQ,0.0,Unf,0.0,1800.0,1800.0,GasA,TA,N,SBrkr,1800,0,0,1800,0.0,0.0,2,0,6,2,TA,10,Typ,0,TA,Detchd,1998.0,Unf,0.0,0.0,TA,TA,N,0,0,0,0,0,0,0,11,2008,WD ,130000
909251170,50,RL,51.0,6171,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,6,1925,1990,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,Gd,BLQ,264.0,Unf,0.0,712.0,976.0,GasA,Ex,Y,SBrkr,1160,448,0,1608,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,1925.0,Unf,1.0,216.0,TA,TA,Y,147,16,0,0,0,0,0,10,2009,WD ,137450
533352150,20,RL,51.0,9991,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1976,1993,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,GLQ,1116.0,Unf,0.0,165.0,1281.0,GasA,Ex,Y,SBrkr,1620,0,0,1620,1.0,0.0,2,0,3,1,TA,8,Min1,1,TA,Attchd,1993.0,Fin,2.0,490.0,TA,TA,Y,120,78,0,0,0,0,0,6,2009,WD ,150000
905480240,50,RL,60.0,9084,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,236.0,ALQ,380.0,0.0,616.0,GasA,TA,N,SBrkr,616,495,0,1111,0.0,1.0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,1941.0,RFn,1.0,200.0,TA,TA,Y,48,0,0,0,0,0,0,3,2008,ConLw,95000
533213070,160,FV,24.0,2280,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsI,2Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,None,360.0,TA,TA,PConc,Gd,TA,Av,Unf,549.0,Unf,0.0,195.0,744.0,GasA,Gd,Y,SBrkr,757,744,0,1501,0.0,0.0,2,1,3,1,TA,6,Typ,0,Gd,Attchd,1999.0,Fin,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,0,8,2008,WD ,179400
528458090,60,FV,81.0,10411,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,725.0,725.0,GasA,Ex,Y,SBrkr,725,863,0,1588,0.0,0.0,3,0,3,1,Gd,8,Typ,0,Gd,Detchd,2007.0,RFn,2.0,561.0,TA,TA,Y,0,0,0,0,0,0,0,7,2007,New,212109
535105160,20,RL,85.0,8500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,3,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,TA,TA,CBlock,Gd,TA,Av,GLQ,600.0,Unf,0.0,635.0,1235.0,GasA,TA,Y,SBrkr,1235,0,0,1235,0.0,0.0,1,0,2,1,TA,6,Typ,0,Gd,Attchd,1961.0,Fin,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,0,12,2006,WD ,98600
905376090,20,RL,85.0,17541,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1948,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,300.0,BLQ,0.0,109.0,409.0,GasA,Ex,Y,SBrkr,1325,0,0,1325,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Detchd,1996.0,Unf,2.0,576.0,TA,TA,Y,0,42,0,0,0,0,0,7,2007,WD ,216000
528315080,60,RL,83.0,9545,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,322.0,Gd,TA,PConc,Gd,TA,No,Rec,505.0,Unf,0.0,655.0,1160.0,GasA,Ex,Y,SBrkr,1205,1029,0,2234,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2000.0,Fin,3.0,768.0,TA,TA,Y,0,50,0,0,0,0,0,6,2006,WD ,300000
905109130,60,RL,80.0,14000,Pave,Reg,Lvl,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,TA,Fa,No,Rec,1201.0,Unf,0.0,105.0,1306.0,GasA,Ex,Y,SBrkr,1306,954,0,2260,1.0,0.0,2,1,3,1,Gd,7,Typ,0,Gd,Detchd,1996.0,Unf,2.0,533.0,TA,Fa,Y,296,44,0,0,0,0,0,4,2010,WD ,328000
527402090,80,RL,70.0,10500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Names,Norm,Norm,1Fam,SLvl,5,7,1971,2005,Gambrel,CompShg,MetalSd,AsphShn,None,82.0,TA,TA,CBlock,Gd,TA,No,GLQ,349.0,Unf,0.0,23.0,372.0,GasA,TA,Y,SBrkr,576,533,0,1109,0.0,1.0,1,0,3,1,TA,5,Typ,0,Gd,Attchd,1971.0,Fin,1.0,288.0,TA,TA,Y,35,0,0,0,0,0,0,12,2007,WD ,139000
905202210,20,RL,87.0,13050,Pave,Reg,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,6,1963,1963,Flat,Tar&Grv,WdShing,Wd Shng,Stone,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,104.0,Unf,850.0,46.0,1000.0,GasA,Ex,Y,SBrkr,1000,0,0,1000,1.0,0.0,1,0,1,1,TA,4,Typ,2,Gd,Attchd,1993.0,RFn,2.0,575.0,TA,TA,Y,238,0,148,0,0,0,0,4,2006,WD ,164000
909451130,160,RM,24.0,1782,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsI,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,330.0,Unf,0.0,186.0,516.0,GasA,Gd,Y,SBrkr,529,516,0,1045,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Attchd,1980.0,Unf,2.0,462.0,TA,TA,Y,180,0,0,0,0,0,0,12,2007,WD ,123900
534450180,20,RL,50.0,7207,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1958,2008,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,696.0,Unf,0.0,162.0,858.0,GasA,Gd,Y,SBrkr,858,0,0,858,1.0,0.0,1,0,2,1,TA,4,Typ,0,Gd,Detchd,1980.0,Unf,0.0,0.0,TA,TA,Y,117,0,0,0,0,0,0,2,2010,WD ,116500
527427200,120,RH,26.0,10943,Pave,IR2,Lvl,AllPub,FR2,Gtl,Names,Norm,Norm,TwnhsE,1Story,6,5,1997,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,930.0,Unf,0.0,475.0,1405.0,GasA,Ex,Y,SBrkr,1337,0,0,1337,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,1997.0,Fin,2.0,522.0,TA,TA,Y,0,68,0,0,0,0,0,10,2007,WD ,177000
903457130,190,RM,52.0,4330,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2FmCon,1.5Fin,4,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,Av,GLQ,681.0,Unf,127.0,0.0,808.0,GasA,TA,Y,SBrkr,838,477,0,1315,1.0,0.0,2,0,3,1,TA,5,Typ,0,Gd,Detchd,1958.0,Unf,2.0,436.0,TA,TA,Y,0,0,0,0,0,0,0,2,2007,COD,99500
528221010,20,RL,102.0,11660,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,TA,TA,No,BLQ,0.0,Unf,0.0,1326.0,1326.0,GasA,Ex,Y,SBrkr,1326,0,0,1326,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,2006.0,Fin,2.0,427.0,TA,TA,Y,100,0,0,0,0,0,0,7,2006,New,174190
533212100,160,FV,30.0,3180,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,Stone,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,600.0,600.0,GasA,Ex,Y,SBrkr,520,600,80,1200,0.0,0.0,2,1,2,1,Gd,4,Typ,0,Gd,Attchd,2005.0,RFn,2.0,480.0,TA,TA,Y,0,166,0,0,0,0,0,6,2006,WD ,151000
907290170,120,RM,30.0,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,170.0,Gd,TA,PConc,TA,TA,No,GLQ,672.0,Unf,0.0,176.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,Gd,4,Typ,0,Gd,Attchd,2003.0,RFn,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,0,4,2010,WD ,143750
923230200,85,RL,50.0,7689,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,8,1972,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,720.0,LwQ,76.0,0.0,796.0,GasA,Gd,Y,SBrkr,796,0,0,796,0.0,1.0,1,0,2,1,TA,4,Typ,0,Gd,Attchd,1998.0,Unf,1.0,336.0,TA,TA,Y,138,0,0,0,0,0,0,7,2009,WD ,131900
923230010,60,RL,68.0,8286,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,2Story,5,7,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,531.0,Unf,0.0,185.0,716.0,GasA,Ex,Y,SBrkr,716,716,0,1432,1.0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1977.0,Fin,2.0,531.0,TA,TA,Y,0,136,0,0,240,0,0,6,2007,WD ,157000
910202070,70,RM,59.0,10690,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1920,1997,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,456.0,Unf,0.0,216.0,672.0,GasA,Gd,Y,FuseA,672,672,0,1344,0.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,1964.0,Unf,1.0,468.0,TA,Fa,Y,0,128,218,0,0,0,0,7,2009,WD ,147000
528235010,60,RL,71.0,7795,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,TA,Fa,No,LwQ,425.0,Unf,0.0,291.0,716.0,GasA,Ex,Y,SBrkr,716,716,0,1432,1.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Detchd,2004.0,Unf,2.0,432.0,TA,TA,Y,100,51,0,0,0,0,0,7,2009,WD ,188500
528174080,120,RL,43.0,7052,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,240.0,Gd,TA,PConc,TA,TA,No,BLQ,659.0,Unf,0.0,705.0,1364.0,GasA,Ex,Y,SBrkr,1364,0,0,1364,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Detchd,2005.0,Unf,2.0,484.0,TA,TA,Y,192,36,0,0,0,0,0,6,2006,WD ,185850
532376080,20,RL,43.0,9308,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,Gd,LwQ,554.0,BLQ,0.0,430.0,984.0,GasA,TA,Y,SBrkr,984,0,0,984,0.0,0.0,1,0,3,1,TA,5,Typ,0,Po,Detchd,1965.0,Unf,1.0,310.0,TA,TA,Y,0,0,0,0,0,0,0,7,2006,WD ,126000
534275100,20,RL,65.0,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,7,1959,1959,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,403.0,Unf,0.0,461.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,Gd,Attchd,1960.0,Unf,1.0,308.0,Fa,TA,Y,0,0,0,0,0,0,0,9,2009,WD ,118000
527252050,120,RL,61.0,8035,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,GLQ,797.0,Unf,0.0,815.0,1612.0,GasA,Ex,Y,SBrkr,1612,0,0,1612,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Detchd,2006.0,RFn,2.0,556.0,TA,TA,Y,0,164,0,0,0,0,0,3,2007,WD ,319900
923275080,80,RL,37.0,7937,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,819.0,Unf,0.0,184.0,1003.0,GasA,TA,Y,SBrkr,1003,0,0,1003,1.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,1984.0,Unf,2.0,588.0,TA,TA,Y,120,0,0,0,0,0,0,3,2006,WD ,142500
535354070,20,RL,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,6,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,390.0,Rec,0.0,810.0,1200.0,GasA,TA,Y,SBrkr,1200,0,0,1200,0.0,0.0,1,0,3,1,TA,6,Typ,0,Po,Attchd,1950.0,RFn,1.0,246.0,TA,TA,Y,126,0,0,0,0,0,0,8,2009,WD ,129900
528181030,120,RL,48.0,6955,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,94.0,Gd,TA,PConc,TA,TA,No,ALQ,0.0,LwQ,0.0,1368.0,1368.0,GasA,Ex,Y,SBrkr,1368,0,0,1368,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,474.0,TA,TA,Y,132,35,0,0,0,0,0,9,2006,New,202500
904100170,20,RL,100.0,21370,Pave,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1950,1950,Gable,CompShg,Wd Sdng,MetalSd,Stone,0.0,TA,TA,Slab,TA,TA,No,Rec,0.0,LwQ,0.0,0.0,0.0,GasA,TA,Y,FuseA,1640,0,0,1640,0.0,0.0,1,0,3,1,TA,7,Min1,1,Fa,Detchd,1950.0,Unf,2.0,394.0,TA,TA,Y,0,0,225,0,0,0,600,6,2006,WD ,131000
907295100,90,RM,83.0,10126,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,Duplx,SFoyer,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,Mn,GLQ,1593.0,Unf,162.0,83.0,1838.0,GasA,Ex,Y,SBrkr,1838,0,0,1838,2.0,0.0,2,0,2,2,TA,8,Typ,0,TA,Attchd,1998.0,Fin,3.0,721.0,TA,TA,Y,160,67,0,0,0,0,0,7,2008,WD ,185000
527455080,160,RL,24.0,2364,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,BrkFace,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,279.0,Unf,0.0,576.0,855.0,GasA,TA,Y,SBrkr,855,601,0,1456,0.0,0.0,2,1,3,1,TA,6,Typ,1,Gd,Detchd,1978.0,Unf,2.0,440.0,TA,TA,Y,147,0,0,0,0,0,0,4,2009,WD ,138000
902329070,70,RM,60.0,3600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1910,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,0.0,Unf,0.0,684.0,684.0,GasA,Ex,N,FuseA,684,684,0,1368,0.0,0.0,1,0,3,1,TA,7,Typ,0,Fa,Attchd,1930.0,RFn,1.0,216.0,TA,TA,N,0,158,0,0,0,0,0,10,2006,WD ,114504
908225320,50,RL,52.0,8741,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,GLQ,94.0,Unf,0.0,641.0,735.0,GasA,TA,Y,FuseA,798,689,0,1487,0.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Attchd,1949.0,Fin,1.0,220.0,TA,TA,Y,0,140,0,0,0,0,0,4,2010,WD ,113000
910202060,50,RM,40.0,5436,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,8,1922,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,BrkTil,Gd,TA,Av,BLQ,735.0,Unf,0.0,61.0,796.0,GasA,Gd,Y,SBrkr,796,358,0,1154,1.0,0.0,1,0,3,1,Gd,7,Typ,0,TA,Detchd,1922.0,Unf,1.0,240.0,TA,TA,N,0,96,0,0,0,0,0,5,2010,WD ,125500
905102010,80,RL,65.0,14149,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,8,1964,2001,Hip,CompShg,HdBoard,HdBoard,None,50.0,Gd,Gd,CBlock,Gd,TA,Av,ALQ,68.0,Unf,722.0,190.0,980.0,GasA,TA,Y,SBrkr,1020,0,0,1020,0.0,1.0,2,0,3,1,TA,5,Typ,1,TA,Attchd,1970.0,RFn,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,0,5,2007,WD ,165000
902325160,50,RM,63.0,5000,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,0.0,TA,TA,BrkTil,Ex,TA,Gd,GLQ,0.0,Unf,0.0,540.0,540.0,GasA,Gd,N,FuseA,889,551,0,1440,0.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1940.0,Fin,1.0,352.0,TA,TA,Y,0,0,77,0,0,0,0,4,2006,WD ,79000
533212060,160,FV,24.0,2544,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsI,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,216.0,Gd,TA,PConc,TA,TA,No,LwQ,376.0,Unf,0.0,224.0,600.0,GasA,Ex,Y,SBrkr,600,636,0,1236,1.0,0.0,2,1,2,1,Gd,4,Typ,0,Gd,Detchd,2005.0,Unf,2.0,480.0,TA,TA,Y,0,166,0,0,0,0,0,5,2010,WD ,152000
903225090,50,RM,50.0,5000,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,7,1947,1950,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,399.0,Unf,0.0,605.0,1004.0,GasA,Ex,Y,SBrkr,1004,660,0,1664,0.0,0.0,2,0,3,1,TA,7,Typ,2,Gd,Attchd,1950.0,Fin,2.0,420.0,TA,TA,Y,0,24,36,0,0,0,0,10,2006,WD ,159000
534428020,20,RL,50.0,12493,Pave,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,4,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,PConc,Ex,TA,Gd,GLQ,419.0,Unf,306.0,375.0,1100.0,GasA,TA,Y,SBrkr,1100,0,0,1100,1.0,0.0,1,0,3,1,TA,6,Typ,1,Ex,Attchd,1960.0,RFn,1.0,312.0,TA,TA,Y,355,0,0,0,0,0,0,4,2008,WD ,141000
534403400,20,RL,53.0,10368,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Names,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,None,112.0,TA,TA,CBlock,Gd,TA,No,Unf,260.0,Unf,748.0,0.0,1008.0,GasA,Ex,Y,SBrkr,1488,0,0,1488,1.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Attchd,1964.0,RFn,2.0,430.0,TA,TA,Y,154,60,0,0,0,0,0,4,2006,WD ,167000
903227150,50,RM,53.0,6360,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,6,1942,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,300.0,TA,TA,CBlock,TA,TA,Av,BLQ,360.0,Unf,159.0,316.0,835.0,GasA,TA,Y,FuseA,955,498,0,1453,0.0,0.0,1,1,3,1,Gd,7,Min2,2,Gd,Attchd,1942.0,RFn,1.0,240.0,TA,TA,Y,0,0,35,0,148,0,0,3,2010,WD ,132000
906201022,20,RL,114.0,10357,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,TA,TA,No,Rec,738.0,Unf,0.0,172.0,910.0,GasA,Gd,Y,SBrkr,1442,0,0,1442,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Detchd,1990.0,Fin,2.0,719.0,TA,TA,Y,0,244,0,0,0,0,0,5,2007,WD ,179900
532377060,20,RL,114.0,9819,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,None,31.0,TA,Gd,CBlock,TA,TA,No,LwQ,450.0,Unf,0.0,432.0,882.0,GasA,TA,Y,SBrkr,900,0,0,900,0.0,0.0,1,0,3,1,TA,5,Typ,0,Gd,Attchd,1970.0,Unf,1.0,280.0,Fa,TA,Y,0,0,0,0,0,0,0,2,2010,WD ,122000
